800.014476454561,119
800.137393151738,123
800.260304766821,125
800.38321129716337,103
800.50611274011817,114
800.629009093039,147
800.75190035328,136
800.874786518195,125
800.997667585139,124
801.12054355146631,117
801.243414414532,129
801.36628017169187,158
801.48914082030126,157
801.61199635771618,115
801.73484678129284,131
801.85769208838781,139
801.98053227635808,166
802.10336734256055,144
802.22619728435279,168
802.34902209909251,96
802.47184178413761,139
802.5946563368467,135
802.717465754578,139
802.84027003469077,134
802.963069174544,131
803.08586317149718,158
803.20865202291043,154
803.33143572614358,150
803.454214278557,176
803.57698767751128,143
803.69975592036781,193
803.82251900448762,194
803.94527692723227,183
804.06802968596378,136
804.19077727804427,126
804.3135197008362,140
804.43625695170249,129
804.55898902800618,137
804.68171592711064,138
804.80443764637948,133
804.92715418317687,161
805.049865534867,145
805.17257169881452,124
805.29527267238427,166
805.41796845294152,171
805.54065903785181,139
805.66334442448078,97
805.78602461019477,143
805.90869959236,167
806.03136936834335,118
806.15403393551173,168
806.27669329123262,145
806.39934743287358,167
806.52199635780255,176
806.64464006338778,124
806.76727854699777,144
806.88991180600135,132
807.01253983776792,145
807.13516263966665,146
807.2577802090675,132
807.38039254334046,160
807.50299963985606,156
807.62560149598482,125
807.748198109098,121
807.87078947656687,159
807.99337559576281,145
808.115956464058,88
808.23853207882439,115
808.36110243743485,159
808.48366753726225,145
808.60622737567962,147
808.72878195006035,153
808.85133125777838,135
808.97387529620778,135
809.096414062723,143
809.218947554699,124
809.34147576951023,167
809.4639987045324,161
809.58651635714136,183
809.70902872471265,158
809.83153580462306,160
809.9540375942488,115
810.07653409096679,121
810.19902529215449,138
810.32151119518937,153
810.44399179744926,142
810.56646709631218,155
810.68893708915675,141
810.81140177336192,126
810.93386114630664,143
811.05631520537031,137
811.17876394793291,172
811.30120737137418,117
811.42364547307466,147
811.54607825041489,150
811.66850570077622,168
811.79092782153987,154
811.91334461008728,165
812.03575606380059,135
812.158162180062,170
812.28056295625424,140
812.40295838976022,162
812.525348477963,167
812.64773321824634,146
812.770112607994,164
812.89248664459024,143
813.01485532541949,174
813.1372186478668,132
813.259576609317,142
813.38192920715585,125
813.50427643876912,162
813.626618301543,150
813.74895479286363,105
813.871285910118,142
813.993611650693,160
814.11593201197638,118
814.23824699135582,137
814.3605565862191,163
814.48286079395484,150
814.60515961195154,161
814.72745303759848,124
814.84974106828486,142
814.97202370140064,123
815.09430093433525,127
815.21657276447945,184
815.33883918922379,126
815.46110020595927,144
815.58335581207734,155
815.70560600496924,146
815.82785078202721,180
815.95009014064351,149
816.07232407821084,127
816.19455259212179,160
816.31677567977,111
816.43899333854893,149
816.56120556585256,145
816.683412359075,144
816.80561371561089,166
816.92780963285509,163
817.05000010820322,141
817.17218513905027,132
817.29436472279258,116
817.41653885682615,164
817.53870753854744,175
817.66087076535348,164
817.78302853464174,173
817.90518084380949,184
818.02732769025442,129
818.14946907137517,161
818.27160498457022,170
818.39373542723808,228
818.51586039677829,171
818.63797989059037,172
818.76009390607408,154
818.88220244062973,172
819.00430549165765,142
819.12640305655907,150
819.248495132735,137
819.370581717587,195
819.49266280851691,161
819.614738402927,143
819.73680849821983,194
819.85887309179827,170
819.98093218106555,173
820.10298576342529,177
820.22503383628134,143
820.34707639703777,149
820.46911344309933,144
820.59114497187113,158
820.71317098075792,160
820.83519146716549,175
820.95720642850006,168
821.07921586216742,150
821.20121976557448,182
821.32321813612816,171
821.44521097123572,170
821.56719826830454,127
821.68918002474277,114
821.8111562379587,164
821.93312690536084,169
822.05509202435849,191
822.17705159236061,143
822.29900560677709,193
822.4209540650179,195
822.54289696449314,151
822.66483430261383,150
822.78676607679063,164
822.90869228443523,179
823.03061292295922,158
823.15252798977463,147
823.274437482294,114
823.39634139793009,167
823.51823973409546,161
823.64013248820413,135
823.76201965766984,176
823.88390123990621,163
824.00577723232823,155
824.12764763235054,129
824.24951243738815,171
824.37137164485659,136
824.49322525217212,161
824.61507325675018,129
824.736915656008,120
824.85875244736212,169
824.98058362823,143
825.10240919602882,157
825.22422914817685,185
825.34604348209223,155
825.46785219519359,173
825.5896552849,172
825.71145274863068,150
825.83324458380537,158
825.955030787844,177
826.076811358167,149
826.198586292195,167
826.32035558734924,189
826.44211924105116,163
826.56387725072227,190
826.685629613785,151
826.80737632766147,143
826.92911738977466,180
827.0508527975478,151
827.17258254840453,159
827.29430663976837,152
827.41602506906418,171
827.53773783371582,168
827.65944493114853,173
827.78114635878785,164
827.902842114059,172
828.02453219438826,187
828.14621659720194,170
828.26789531992665,163
828.38956835998954,182
828.511235714818,188
828.63289738183983,204
828.75455335848312,173
828.87620364217639,187
828.9978482303485,189
829.11948712042852,192
829.24112030984611,137
829.36274779603127,162
829.48436957641422,155
829.6059856484253,173
829.727596009496,163
829.84920065705717,169
829.9707995885409,189
830.09239280137888,192
830.21398029300394,144
830.33556206084859,186
830.45713810234588,149
830.57870841492957,181
830.7002729960335,192
830.82183184309167,170
830.94338495353884,194
831.06493232480977,180
831.18647395433993,183
831.308009839565,214
831.42953997792074,172
831.55106436684389,181
831.67258300377091,187
831.79409588613908,188
831.91560301138588,133
832.037104376949,156
832.15859998026656,180
832.28008981877747,124
832.40157388992031,191
832.52305219113464,174
832.64452471986,178
832.76599147353636,187
832.8874524496041,186
833.008907645504,197
833.13035705867708,165
833.251800686565,176
833.37323852660961,179
833.49467057625293,153
833.61609683293784,182
833.73751729410685,163
833.85893195720359,171
833.98034081967148,179
834.10174387895484,199
834.2231411324982,187
834.34453257774589,184
834.46591821214315,134
834.58729803313577,185
834.70867203816954,170
834.83004022469072,191
834.951402590146,185
835.072759131982,161
835.19410984764647,171
835.31545473458687,188
835.4367937902515,187
835.558127012089,140
835.67945439754783,171
835.80077594407737,193
835.92209164912742,192
836.04340151014765,214
836.16470552458838,156
836.28600368990067,194
836.40729600353518,203
836.52858246294352,176
836.64986306557762,171
836.77113780888953,192
836.89240669033222,174
837.013669707358,219
837.1349268574204,173
837.25617813797339,178
837.37742354647094,201
837.49866308036735,191
837.61989673711741,155
837.74112451417659,188
837.862346409,192
837.98356241904412,190
838.10477254176487,218
838.2259767746192,173
838.34717511506415,185
838.468367560557,176
838.58955410855572,180
838.71073475651849,192
838.83190950190385,184
838.953078342171,168
839.07424127477907,223
839.19539829718769,193
839.31654940685723,190
839.43769460124815,190
839.5588338778208,171
839.679967234037,195
839.80109466735826,207
839.9222161752466,192
840.0433317551641,195
840.16444140457372,159
840.28554512093888,159
840.40664290172242,175
840.527734744389,170
840.64882064640244,232
840.7699006052278,196
840.89097461832966,201
841.0120426831736,180
841.13310479722577,175
841.254160957952,206
841.37521116281891,181
841.49625540929367,217
841.6172936948434,199
841.73832601693607,191
841.85935237303966,187
841.98037276062269,207
842.10138717715415,177
842.222395620103,212
842.3433980869396,201
842.46439457513316,171
842.58538508215463,182
842.70636960547472,185
842.82734814256469,183
842.94832069089591,196
843.06928724794068,185
843.19024781117116,186
843.31120237806022,171
843.4321509460807,222
843.55309351270671,203
843.67403007541168,179
843.79496063167,196
843.91588517895673,208
844.03680371474672,183
844.15771623651528,209
844.27862274173856,203
844.39952322789247,193
844.52041769245409,209
844.64130613290024,176
844.76218854670833,174
844.8830649313561,182
845.003935284322,191
845.12479960308463,189
845.24565788512268,213
845.36651012791583,166
845.48735632894375,202
845.60819648568679,181
845.7290305956252,202
845.84985865624026,189
845.97068066501322,153
846.0914966194257,218
846.21230651695987,177
846.33311035509848,226
846.45390813132428,215
846.5746998431207,240
846.69548548797138,207
846.81626506336045,216
846.93703856677257,192
847.05780599569243,231
847.17856734760528,211
847.29932261999716,184
847.420071810354,181
847.54081491616228,203
847.66155193490886,221
847.782282864081,199
847.90300770116642,175
848.02372644365335,203
848.14443908903013,194
848.26514563478565,174
848.38584607840937,190
848.50654041739085,225
848.62722864921989,168
848.74791077138752,206
848.86858678138424,186
848.98925667670164,182
849.10992045483079,205
849.23057811326441,199
849.35122964949483,215
849.47187506101454,223
849.59251434531745,225
849.71314749989665,236
849.83377452224681,170
849.954395409862,206
850.07501016023707,160
850.19561877086767,226
850.31622123924944,220
850.436817562878,229
850.55740773925049,191
850.67799176586345,166
850.79856964021428,197
850.91914135980073,203
851.03970692212079,211
851.16026632467333,230
851.28081956495691,225
851.401366640471,214
851.52190754871538,218
851.64244228719008,185
851.76297085339581,188
851.88349324483352,214
852.00400945900446,216
852.12451949341062,231
852.24502334555382,214
852.365521012937,217
852.486012493063,190
852.60649778343532,213
852.72697688155745,232
852.847449784934,191
852.96791649106945,146
853.088376997469,205
853.2088313016377,214
853.32927940108186,199
853.44972129330756,204
853.57015697582119,186
853.69058644613051,213
853.81100970174225,205
853.93142674016485,222
854.05183755890664,207
854.17224215547594,230
854.29264052738233,189
854.413032672135,192
854.53341858724411,185
854.65379827022014,214
854.77417171857371,203
854.89453892981589,188
855.01489990145865,222
855.13525463101371,171
855.255603115994,225
855.37594535391179,212
855.49628134228044,211
855.616611078614,176
855.73693456042645,217
855.857251785232,210
855.97756275054587,228
856.09786745388328,163
856.21816589276023,207
856.33845806469253,188
856.45874396719694,205
856.57902359779075,212
856.69929695399071,202
856.81956403331537,210
856.93982483328273,215
857.06007935141122,218
857.18032758522043,204
857.30056953222947,197
857.42080518995829,227
857.54103455592747,172
857.66125762765773,243
857.78147440267,230
857.90168487848621,217
858.02188905262813,196
858.14208692261843,207
858.26227848597989,224
858.38246374023583,197
858.50264268290994,219
858.6228153115261,256
858.74298162360924,216
858.86314161668406,240
858.983295288276,231
859.10344263591128,227
859.22358365711557,214
859.34371834941578,184
859.46384671033888,183
859.58396873741242,186
859.70408442816449,201
859.82419378012321,208
859.94429679081759,194
860.06439345777665,184
860.18448377852985,219
860.30456775060759,223
860.42464537154,199
860.54471663885829,217
860.66478155009361,186
860.78484010277771,221
860.9048922944429,234
861.02493812262151,218
861.14497758484686,194
861.26501067865217,223
861.38503740157137,236
861.50505775113868,205
861.62507172488938,217
861.74507932035783,235
861.86508053508,215
861.98507536659179,232
862.10506381242988,247
862.22504587013066,190
862.34502153723213,193
862.4649908112716,222
862.584953689787,227
862.70491017031736,221
862.82486025040134,213
862.9448039275785,236
863.06474119938878,230
863.18467206337255,211
863.30459651707031,228
863.4245145580237,218
863.54442618377368,224
863.66433139186256,212
863.78423017983289,200
863.90412254522744,263
864.02400848558955,229
864.14388799846313,250
864.26376108139209,183
864.38362773192137,188
864.50348794759566,219
864.62334172596081,206
864.74318906456256,218
864.8630299609473,206
864.98286441266157,245
865.102692417253,248
865.222513972269,224
865.34232907525768,241
865.4621377237678,211
865.5819399153479,209
865.70173564754771,198
865.821524917917,231
865.941307724006,246
866.06108406336534,191
866.18085393354647,218
866.3006173321005,227
866.42037425657986,218
866.54012470453665,221
866.6598686735241,213
866.77960616109533,201
866.89933716480436,283
867.01906168220489,226
867.13877971085208,226
867.25849124830074,220
867.37819629210662,233
867.49789483982522,243
867.61758688901352,232
867.73727243722806,233
867.85695148202615,220
867.97662402096546,214
868.09629005160434,213
868.215949571501,234
868.335602578215,218
868.45524906930541,223
868.57488904233253,248
868.6945224948563,242
868.814149424438,250
868.93376982863833,247
869.05338370501966,256
869.17299105114353,226
869.29259186457284,190
869.41218614287061,243
869.53177388360007,238
869.65135508432513,213
869.77092974261063,245
869.89049785602094,227
870.01005942212123,259
870.1296144384778,272
870.24916290265617,236
870.36870481222309,208
870.48824016474555,232
870.60776895779122,224
870.72729118892767,227
870.84680685572368,215
870.966315955748,226
871.08581848656945,256
871.20531444575806,213
871.32480383088432,233
871.444286639518,250
871.5637628692308,254
871.68323251759409,229
871.80269558217969,237
871.92215206056,229
872.04160195030806,218
872.161045248997,244
872.28048195420058,213
872.39991206349271,265
872.51933557444852,223
872.638752484643,234
872.75816279165144,220
872.87756649304993,251
872.99696358641506,212
873.11635406932339,242
873.23573793935282,233
873.35511519408033,240
873.47448583108508,214
873.593849847945,242
873.71320724223972,211
873.8325580115486,236
873.95190215345178,232
874.07123966552979,232
874.1905705453637,246
874.30989479053449,246
874.4292123986246,206
874.54852336721592,225
874.66782769389135,262
874.787125376234,233
874.9064164118281,286
875.02570079825728,209
875.14497853310615,240
875.26424961395981,234
875.38351403840386,256
875.50277180402406,244
875.62202290840719,208
875.74126734914,196
875.86050512380928,245
875.97973623000371,237
876.09896066531087,243
876.21817842731969,224
876.33738951361931,210
876.45659392179959,233
876.57579164945014,213
876.69498269416192,263
876.81416705352547,296
876.93334472513243,285
877.052515706575,245
877.17167999544552,232
877.29083758933632,225
877.40998848584093,248
877.52913268255315,284
877.64827017706739,232
877.767400966978,247
877.88652504988022,226
878.00564242336975,233
878.12475308504224,227
878.24385703249482,225
878.3629542633239,237
878.48204477512741,254
878.6011285655029,238
878.72020563204876,225
878.83927597236391,248
878.95833958404751,247
879.0773964646994,247
879.1964466119199,255
879.31549002330928,225
879.43452669646933,271
879.55355662900126,221
879.67257981850719,211
879.79159626258945,249
879.91060595885131,250
880.02960890489612,216
880.14860509832783,262
880.26759453675072,257
880.38657721777,234
880.50555313899054,237
880.62452229801841,258
880.7434846924599,222
880.86244031992157,223
880.98138917801055,205
881.10033126433473,236
881.21926657650215,235
881.3381951121213,247
881.45711686880122,256
881.57603184415177,264
881.69494003578268,254
881.81384144130425,229
881.93273605832769,271
882.05162388446445,265
882.17050491732618,214
882.28937915452536,252
882.40824659367468,219
882.52710723238761,228
882.64596106827764,241
882.76480809895918,225
882.88364832204707,254
883.002481735156,239
883.12130833590209,251
883.24012812190119,242
883.35894109077014,254
883.4777472401255,243
883.59654656758516,231
883.71533907076719,255
883.83412474728982,212
883.95290359477212,231
884.07167561083338,248
884.19044079309344,294
884.309199139173,227
884.42795064669258,280
884.54669531327363,264
884.66543313653779,240
884.78416411410751,266
884.90288824360539,256
885.0216055226548,231
885.14031594887911,253
885.25901951990284,257
885.37771623335061,242
885.49640608684706,264
885.61508907801817,234
885.73376520448983,266
885.85243446388893,233
885.97109685384191,187
886.08975237197672,227
886.20840101592125,217
886.32704278330368,242
886.4456776717534,249
886.56430567889936,238
886.68292680237153,248
886.80154103980044,278
886.920148388817,270
887.03874884705237,269
887.15734241213818,222
887.275929081707,276
887.39450885339159,242
887.51308172482481,234
887.63164769364084,240
887.75020675747351,255
887.86875891395766,274
887.98730416072874,234
888.10584249542171,209
888.22437391567337,232
888.34289841911982,243
888.46141600339843,248
888.57992666614666,242
888.6984304050028,237
888.81692721760487,247
888.93541710159229,263
889.05390005460447,213
889.17237607428126,269
889.29084515826344,242
889.40930730419166,273
889.52776250970737,236
889.64621077245249,255
889.76465209006949,274
889.8830864602013,252
890.00151388049119,285
890.11993434858312,258
890.23834786212137,274
890.35675441875082,240
890.47515401611645,271
890.59354665186459,237
890.711932323641,250
890.83031102909308,216
890.94868276586737,229
891.067047531612,226
891.18540532397526,272
891.30375614060563,271
891.42209997915245,220
891.54043683726559,247
891.65876671259468,271
891.77708960279119,260
891.89540550550544,267
892.01371441838967,270
892.13201633909591,265
892.25031126527654,288
892.36859919458493,249
892.48688012467437,275
892.60515405319939,259
892.72342097781416,242
892.84168089617413,250
892.9599338059345,303
893.07817970475162,254
893.19641859028172,298
893.31465046018229,263
893.43287531211058,292
893.5510931437243,272
893.66930395268241,288
893.787507736644,222
893.90570449326822,258
894.0238942202152,284
894.14207691514537,268
894.26025257571985,251
894.3784211996,271
894.49658278444781,259
894.6147373279257,271
894.73288482769669,258
894.8510252814242,261
894.96915868677218,265
895.08728504140493,243
895.20540434298755,238
895.32351658918549,259
895.44162177766418,262
895.55971990609089,264
895.67781097213185,270
895.79589497345478,273
895.9139719077275,240
896.0320417726183,250
896.15010456579625,241
896.26816028493067,267
896.38620892769143,262
896.50425049174908,293
896.62228497477429,295
896.7403123744383,289
896.85833268841338,231
896.9763459143719,276
897.09435204998658,259
897.21235109293048,267
897.330343040878,262
897.44832789150337,290
897.56630564248132,266
897.68427629148755,289
897.8022398361976,298
897.92019627428783,275
898.03814560343517,271
898.15608782131721,281
898.27402292561169,259
898.39195091399688,248
898.50987178415187,233
898.62778553375585,242
898.74569216048883,283
898.86359166203124,280
898.98148403606365,271
899.099369280268,278
899.21724739232548,255
899.33511836991909,251
899.45298221073131,264
899.570838912446,267
899.68868847274655,247
899.80653088931774,272
899.92436615984445,293
900.04219428201179,268
900.16001525350589,254
900.27782907201333,286
900.39563573522094,276
900.51343524081608,282
900.6312275864866,262
900.749012769921,240
900.86679078880854,304
900.98456164083836,269
901.10232532370037,246
901.22008183508524,262
901.3378311726841,262
901.455573334188,306
901.57330831728927,259
901.69103611968012,265
901.80875673905393,268
901.92647017310378,279
902.044176419524,319
902.1618754760093,293
902.2795673402544,258
902.39725200995474,283
902.51492948280645,254
902.63259975650647,247
902.75026282875149,269
902.86791869723925,269
902.98556735966781,237
903.10320881373571,261
903.22084305714225,273
903.33847008758687,288
903.45608990276958,280
903.57370250039139,245
903.69130787815334,285
903.808906033757,233
903.92649696490457,257
904.04408066929886,264
904.16165714464285,277
904.27922638864038,253
904.3967883989958,239
904.51434317341375,279
904.63189070959925,266
904.74943100525843,305
904.86696405809778,269
904.98448986582343,276
905.102008426143,255
905.21951973676448,250
905.33702379539579,241
905.45452059974627,287
905.57201014752513,269
905.68949243644192,259
905.80696746420745,254
905.92443522853273,253
906.04189572712846,271
906.15934895770727,285
906.27679491798165,271
906.39423360566411,288
906.51166501846831,279
906.62908915410833,267
906.74650601029884,245
906.86391558475475,257
906.98131787519128,261
907.09871287932515,285
907.21610059487239,258
907.3334810195505,272
907.450854151077,282
907.56821998716987,304
907.685578525548,275
907.80292976393025,307
907.920273700037,274
908.03761033158764,258
908.15493965630344,264
908.27226167190543,280
908.38957637611554,275
908.50688376665607,266
908.62418384124976,297
908.74147659762,274
908.85876203349073,275
908.97604014658612,259
909.09331093463129,252
909.21057439535161,258
909.327830526473,278
909.445079325722,285
909.56232079082554,246
909.67955491951125,260
909.79678170950672,250
909.914001158541,237
910.03121326434314,284
910.14841802464241,260
910.26561543716957,295
910.38280549965452,256
910.499988209829,342
910.61716356542445,276
910.73433156417286,243
910.85149220380765,263
910.96864548206156,259
911.08579139666858,271
911.20292994536317,257
911.32006112587987,292
911.43718493595418,260
911.554301373322,289
911.67141043571985,302
911.78851212088466,322
911.90560642655373,277
912.02269335046515,241
912.13977289035768,277
912.2568450439702,267
912.37390980904229,312
912.490967183314,267
912.60801716452625,293
912.72505975041986,233
912.84209493873675,243
912.95912272721887,351
913.07614311360942,292
913.1931560956516,296
913.31016167108874,292
913.42715983766573,268
913.54415059312691,328
913.66113393521834,258
913.77810986168561,250
913.89507837027509,279
914.01203945873385,305
914.12899312480943,269
914.24593936625,281
914.362878180804,281
914.47980956622052,259
914.59673352024913,287
914.71365004064035,315
914.83055912514453,290
914.94746077151319,280
915.06435497749783,285
915.18124174085085,287
915.29812105932535,307
915.41499293067432,282
915.53185735265185,310
915.64871432301231,266
915.76556383951072,289
915.88240589990255,251
915.99924050194386,282
916.11606764339149,321
916.23288732200183,319
916.3496995355332,258
916.46650428174348,332
916.58330155839155,315
916.70009136323642,293
916.816873694038,276
916.93364854855656,299
917.05041592455314,328
917.16717581978878,300
917.2839282320258,284
917.40067315902638,323
917.5174105985534,290
917.63414054837085,249
917.75086300624241,310
917.86757796993265,291
917.98428543720706,309
918.10098540583124,303
918.21767787357112,305
918.33436283819367,334
918.45104029746631,264
918.56771024915633,292
918.68437269103288,281
918.80102762086415,299
918.91767503642018,311
919.03431493547055,303
919.15094731578608,321
919.26757217513762,276
919.384189511297,318
919.500799322036,286
919.6174016051275,255
919.73399635834494,315
919.74801747401136,250
919.868291579801,247
919.98856019364314,253
920.10882331294215,183
920.2290809351033,220
920.34933305753225,223
920.46957967763558,231
920.58982079281873,255
920.710056400489,234
920.83028649805294,230
920.9505110829183,229
921.07073015249193,250
921.19094370418213,226
921.31115173539706,216
921.43135424354523,253
921.55155122603571,203
921.67174268027748,242
921.79192860368028,211
921.91210899365365,266
922.03228384760769,227
922.15245316295329,241
922.27261693710057,245
922.39277516746142,238
922.512927851447,236
922.63307498646907,247
922.75321656993924,214
922.87335259927056,249
922.99348307187563,265
923.11360798516728,230
923.23372733655913,210
923.353841123465,264
923.47394934329861,228
923.59405199347452,220
923.71414907140741,235
923.83424057451191,251
923.95432650020416,208
924.07440684589915,212
924.19448160901345,221
924.31455078696285,255
924.43461437716428,232
924.55467237703454,255
924.67472478399111,232
924.79477159545149,225
924.914812808834,228
925.03484842155649,249
925.15487843103779,237
925.27490283469706,271
925.39492162995361,255
925.51493481422665,239
925.634942384936,247
925.75494433950269,241
925.87494067534681,225
925.9949313898893,270
926.11491648055164,244
926.23489594475529,228
926.35486977992252,232
926.47483798347491,236
926.59480055283575,242
926.71475748542775,223
926.83470877867444,216
926.95465442999864,244
927.0745944368249,231
